utt_id,maya,spk_id,filename
spk_023_utt_0078,bix u suuto'ob  suunajo'obij  pero bix tu'ux ta ts'ajo'ob  pues si tene tin biso'ob tolo suunajo'obij lela yaan u ya'aliko'ob yaan u ya'aliko'ob ba'ax úuchij,spk_023,05_Felipe_May_78
spk_023_utt_0079,ajan ka tu k'alajuba'ob mina'an modo tene mina'an pues wey ku xu'ulule,spk_023,05_Felipe_May_79
spk_023_utt_0080,ka tu kíinsuba'ob ya ke le máako'ob le semana'obe ka tu ts'ajo'ob bin parte de ke le semana'ob ku sa'atalo'obo kíinsbil u meenta'alo'ob,spk_023,05_Felipe_May_80
spk_023_utt_0081,aj bey xu'ulik semana ku ya'alik animáas in abueloilo,spk_023,05_Felipe_May_81
spk_024_utt_0001,yaan jump'éel máak bine u k'aaba bine k'ankabil ook,spk_024,06_Gricelda_Pech_1
spk_024_utt_0002,lela maaya ken in wa'alik teech tumen to'one maaya k t'anik kasi españole ma k ojeli pues tu tiempoe paalalo'one lela úuch in kanej ma táant in kanike le máak bino jump'éel máake jach óotsil,spk_024,06_Gricelda_Pech_2
spk_024_utt_0003,óotsil bin mina'an u chan taanaj ma'alob chéen jump'éel chan naj bin de chan xa'an kajakbal tu chan taanaj beya chéen de chan kolóoxche,spk_024,06_Gricelda_Pech_3
spk_024_utt_0004,yaan u yatan yaan juntúul u chan hijo bin yaan bin juntúul u chan k'éek'en u chan alak peek u chan alak miis,spk_024,06_Gricelda_Pech_4
spk_024_utt_0005,je'elo ku ya'alik bin ti u yatano ko'olel jach táaj óotsilo'on bix kéen kuxtal bix kéen in tséentik in chan hijo todavía chichan,spk_024,06_Gricelda_Pech_5
spk_024_utt_0006,nika'ajen in chuk le kayo ka k konej je'elo ka túun bin bini ka bin k'uch te jáal le ja bino,spk_024,06_Gricelda_Pech_6
spk_024_utt_0007,ku ya'alik bine  dios  ki bin  ts'a teen uti'al in chukik le kayo uti'al in kuxtal yéetel in watan yéetel in chan hijo,spk_024,06_Gricelda_Pech_7
spk_024_utt_0008,je'elo ka bin kulaji bin bey tu bo'oy le che'a chéen bin ka bin tu yil u jóok'ol bin jump'éel xch'úupaal bin chúumuk le ja'o,spk_024,06_Gricelda_Pech_8
spk_024_utt_0009,pero jach táaj jats'uts bin le xch'úupaalo ka bin t'a'anij ka bin a'ala'ab ti'e  k'ankabil ook ba'axten tristeech ba'ax ka tuklik ka bin tu ya'alaje  pues tene tin tuklik mina'an ba'al in jaantej,spk_024,06_Gricelda_Pech_9
spk_024_utt_0010,taalen in chuk le kayo pero mina'an ku ya'ala'al bin ti'e  ma a tuklik  ku ya'ala'al bin ti'e  wa ka a prometert ti teen ka wa'alik teen de ke je'el a ts'aik tene le ba'ax yaan ich a taanajo,spk_024,06_Gricelda_Pech_10
spk_024_utt_0011,kin ts'aik teech kay uti'al a chuk sáansamal uti'al a konej yaan a ayik'altal yaan a meentik a taanaj ma'alob ka tu ya'alaj bin beya  aay xunáan  ki bin,spk_024,06_Gricelda_Pech_11
spk_024_utt_0012,pero ba'ax túun le ka k'áatik teno yaan teen jump'éel chan k'éek'én yaan teen jump'éel chan miis  ma leti  yaan teen jump'éel chan peek  ma leti xane,spk_024,06_Gricelda_Pech_12
spk_024_utt_0013,yaan teen jump'éel chan nene  leti je'elo  ki bin le ch'úupalo  wa ka taas teen le chan nene'o ka ayik'altal uti'al tuláakal a kuxtal,spk_024,06_Gricelda_Pech_13
spk_024_utt_0014,ka bin k'uch tu taanaje ka bin tu ya'alaj ti u yatan ka bin tu ya'alaj le ko'olelo  pues ba'an mas,spk_024,06_Gricelda_Pech_14
spk_024_utt_0015,yo'olal in wóotsilile yaan in perdertik in nene bisej ka yaanak ba'al k jaantej ka tu macho'ob bin le chan xi'ipalo ka tu biso'ob ti,spk_024,06_Gricelda_Pech_15
spk_024_utt_0016,le túun bin le xch'úupalo u sirena bin le ja'o u nojochil yuumil le ja'o,spk_024,06_Gricelda_Pech_16
spk_024_utt_0017,ka bin tu k'ubjot ti je'elo le túun le chan xi'ipaalo ka jma'ach bine ka bin bisa'ab tu taamil le ja'o,spk_024,06_Gricelda_Pech_17
spk_024_utt_0018,chen ka tu yilaj bin u papae tu yaantal u taak'in tu yaantal u alkansart u taanaj tuláakal ayik'alchajij,spk_024,06_Gricelda_Pech_18
spk_024_utt_0019,je'elo diekiocho años bin yaan ti le chan xi'ipalo ka bin tu ya'alaj ti le ch'úupal bino  xen a k'ajóolt a paapa yéetel a maama,spk_024,06_Gricelda_Pech_19
spk_024_utt_0020,ko'ox ka in bisech ka tu jo'osaj bin jáal le ja'o ka bin bini  le ken a wil le naj jats'uts de asul bona'anile u taanaj a paapa yéetel a maama,spk_024,06_Gricelda_Pech_20
spk_024_utt_0021,ka bin bini  pero ba'ax kin wa'alik teche bik xi'ikech a jaant mixba'ali bik xi'ikech xan a ch'a mixba'al teche chéen bey ka bino bey xan ka suut  ma'alob  ki bin,spk_024,06_Gricelda_Pech_21
spk_024_utt_0022,ka jbinij ka bin k'uche ka tu yilaj le najo ka tsiiknaje ka okij ka bin tu ya'alaje  máaxech túun beya ts'uul  ki bin u maama,spk_024,06_Gricelda_Pech_22
spk_024_utt_0023,ka bin tu ya'alaje  pues tene túuxta'aben in wa'al te'ex in maamaech bin in papáech bin,spk_024,06_Gricelda_Pech_23
spk_024_utt_0024,taalen in xíimbate'ex ka bin líik le nojoch máako ka bin tu yóot u méek'ej ka bin tu ya'alaje  ma ma a machikene'ex tumen tene a'ala'ab tene ma a machikene'ex,spk_024,06_Gricelda_Pech_24
spk_024_utt_0025,ka bin tu ya'ala'aj bin le ko'olelo  ba'axten  tumen bey tu ya'alaj teen in xunáanil  ajan  ki bin ka bin chilaj bin le xi'ipalo ka bin jáan weenij ku ya'alik bin le u maama bino  óotsil in hijoa,spk_024,06_Gricelda_Pech_25
spk_024_utt_0026,ken xi'ike ée'joch'e'en tu'ux yaan ma bin u k'ajóol le xch'úupaal máax tséentiko chéen ku yu'ubik u vos tumen ich ée'joch'e'enil bin kaja'ano'ob je'elo ka bin tu mach le posporo yéetel le kibo ka bin tu jupaj tu bolsa beya,spk_024,06_Gricelda_Pech_26
spk_024_utt_0027,je'elo le xi'ipalo ka tu ya'alaj tu bin ku ya'alik  maama táan in bin  ma'alob hijo xeen ka bin ka binij ka bin ok tu'ux jo'osa'abo ka bin ka taal ch'a'abil ka bisa'abij,spk_024,06_Gricelda_Pech_27
spk_024_utt_0028,je'elo ka bin k'uche ka bin jo'op u tuklik ku ya'alik bine  ma wáaj kin ch'a ka'ach le ba'ax ku ts'aik teen in maama le ku t'a'abal beya uti'al in wilik bix aniken weye uti'al in wilik le xch'úupal kin k'ajóolta,spk_024,06_Gricelda_Pech_28
spk_024_utt_0029,ka bin tu beetaj beya ka tu yu'ubaje tia'an le ba'ax tu bolsae ka tu jo'osaj ka bin tu t'ab le kibo,spk_024,06_Gricelda_Pech_29
spk_024_utt_0030,ka bin tu t'abe ka bin bin u tíich'k'a'at le xch'úupal ku wenelo pero tu wenel jach táaj jats'uts bin,spk_024,06_Gricelda_Pech_30
spk_024_utt_0031,ka bin tu tíich'k'a'ate tu cha'antik bin beya ma kaj bin yíib le kiibo ka bin ch'áaj tu yiim le xch'úupalo ka bin tu meent u k'ab bin beya leti'e le chan óotsil xi'ipal bino jáal ja bin pikch'inta'abij,spk_024,06_Gricelda_Pech_31
spk_024_utt_0032,tumen tu desobedekert le xch'úupalo ka bin jóok'e ma bin u yojel meyaji mixba'al ti ku yutstal u kuxtal mixba'al u yojel ma u k'ájóol le lugaro ka bin jo'op u yok'ol,spk_024,06_Gricelda_Pech_32
spk_024_utt_0033,chéen bin tu yok'ol bin ka bin bin ti jump'éel kaaj ka bin k'uch ti le kaajo ka bin jo'op u k'áatik meyaj,spk_024,06_Gricelda_Pech_33
spk_024_utt_0034,ka bin tu ya'alaj bine le reyo  yaan teen meyaj jóoyab lool jóoyab rosa ko'oten a jóoyabtej ka bin okij,spk_024,06_Gricelda_Pech_34
spk_024_utt_0035,kulukbal bin tu jóoyabtik bin le loolo'obo sen triste u yich tu tuukul ka bin a'ala'ab ti tumen le ch'úupaalo  ba'axten ka tuukul ma wáaj jats'uts a wilikeni  ki bin,spk_024,06_Gricelda_Pech_35
spk_024_utt_0036,ka bin tu ya'alaje ma ma iguali ma tu ketik lool tu'ux luk'eno jach táaj jats'utso le rosa tu'ux lúuk'eno mina'an uláak beyo  ki bin,spk_024,06_Gricelda_Pech_36
spk_024_utt_0037,ma wáaj túun bey je'exena  ki bin le xch'úupalo  ma ma beyecho  ki bin ti je'elo uláak óoxtúul bin le ch'úupalo tu yóoxtúulal bin taal u ye'esubáaj pero ma uts tu yichi ka túun bin tu ya'alaj le reyo  bey ma tu ch'a'ike'exo nuka'ajo'on kíinsej,spk_024,06_Gricelda_Pech_37
spk_024_utt_0038,ko'one'ex kíinsik ba'an ku kaxtik waye tu desprekiart in paalal tene reyen te'exe prinkesa'ex tu desprekiartike'ex,spk_024,06_Gricelda_Pech_38
spk_024_utt_0039,pues ko'one'ex kíinsik le ka bin tu ts'ajo'ob bin u diaile uti'al u kíinsiko'ob u oorail las doke uti'al u kíinsiko'obe tu yok'ol óotsil xi'ipal nuka'aj kíinsbil,spk_024,06_Gricelda_Pech_39
spk_024_utt_0040,je'elo ka bin jo'op u yok'ol  ta'aytak u yooratal míin tak jump'éel oora u bin in kíinsa'al ka bin tu yilaj jump'éel chan paloma beya ka ok te ventana bino,spk_024,06_Gricelda_Pech_40
spk_024_utt_0041,ka bin tu tíitubáaj bin le chan palomao leti le xch'úupalo le bin wa'alaj bin ka bin tu ya'alaje  presentarten ti le reyo ki bin,spk_024,06_Gricelda_Pech_41
spk_024_utt_0042,ka bin presentarta'ab bine le prinkesao ka tu salvart le xi'ipalo ma kíinsa'abe ka ts'o'oksa'ab u beelo'ob ka ts'a'ab u palakio rey ti'ob,spk_024,06_Gricelda_Pech_42
spk_024_utt_0043,bey bin kuxlajo'obo bey ti náake ti ts'o'ok le kuento,spk_024,06_Gricelda_Pech_43
spk_021_utt_0048,le tomojchi'o tak le chéen u yawat le kaaxo'ob yéetel áak'abo,spk_021,07_Eligio_Uicab_Tomojchi_1
spk_021_utt_0049,yéetel tu jo'op'ol u totojk'e'o totojk'e leti'obe le nukuch máak kéen u ya'alo'obe lela yaan k'oja'anil ku taal ku ya'aliko'ob,spk_021,07_Eligio_Uicab_Tomojchi_2
spk_021_utt_0050,tu taal k'oja'anil chéen ikil u tukliko'ob k'oja'anile jaaj ku taal le k'oja'anil xano ku taal le k'oja'anilo tumen leti'ob a'alik en kambio ke tak le tsíimino'obo,spk_021,07_Eligio_Uicab_Tomojchi_3
spk_021_utt_0051,yaan oora ta wu'uyik tu wowoch'síit'o'ob k'axa'anilo'ob yaan ba'ax bin ku yiliko'ob ku ya'aliko'ob tu tomojchi le tsíimina ki,spk_021,07_Eligio_Uicab_Tomojchi_4
spk_021_utt_0052,peek'o'ob ku sen ok'olchi'ibalo'ob ku ya'aliko'obe lela teen ku tomojchi'itikeno'ob míin ka'ajen kíimil ku ya'aliko'ob,spk_021,07_Eligio_Uicab_Tomojchi_5
spk_021_utt_0053,le kin kíimila ku ya'alike le kéen a wu'uy jauu jauu jauu jauu jauuu ki le peek'o es ke ku ya'alik u yuumil bin kun kíimil pero óotsil peek'o ma tu na'ata'ale wa ma wi'ij,spk_021,07_Eligio_Uicab_Tomojchi_6
spk_021_utt_0054,bey wi'ijilo ku yok'ol óotsili pero wa ka a síij ba'al u jaante ma tu yok'ol ma tu yok'ol ma tu yok'ol beyo,spk_021,07_Eligio_Uicab_Tomojchi_7
spk_021_utt_0055,le ok'ol ku beetiko táan u ya'alike de ke yaan ba'ax ku taal u k'iin ku ya'aliko'ob ti lo'obaj pero le k nuukilo'ob ma tu na'atiko'ob,spk_021,07_Eligio_Uicab_Tomojchi_8
spk_021_utt_0056,ma tu na'atiko'obe yáax ku ya'aliko'obe tomojchi pero le tomojchi'o mix jump'éel jaaji ma jaaji tumen chéen leti'ob,spk_021,07_Eligio_Uicab_Tomojchi_9
spk_021_utt_0057,le ba'ax u kanmaj ti u nuukilo'obe le ku ya'aliko'ob xan hay vekes lekéen jóok'okech te kalleo yaan jump'éel ku taale te'elo jump'éel wáay ch'íich,spk_021,07_Eligio_Uicab_Tomojchi_10
spk_021_utt_0058,wáay ch'íich'e tu taal u t'aan te yóok'ol bejo ku ya'alike lela yaan máax kun kíimil ki'ob tumen le ch'íich'o táan bin u tomojchi u ya'aliko'ob tu taal leti le tunkuruchuj u k'aaba,spk_021,07_Eligio_Uicab_Tomojchi_11
spk_021_utt_0059,tunkuruchuj tu taal uuj uuj uuj ku núukta'al ti'o uuuuj ki uláak to náacho ku núukta'al ti ku ya'alik túun le máako'oba le tunkuruchuja,spk_021,07_Eligio_Uicab_Tomojchi_12
spk_021_utt_0060,tu ya'alike de ke naka'ajo'on kíimil es ke tu mente'obe má tu luk'ul je'el ba'alake tomojchi je'el ba'axake kex ma k'aas ku ya'alike lela k'aas ki'ob pero chéen ka u ya'alo'ob ma k'aasi,spk_021,07_Eligio_Uicab_Tomojchi_13
spk_021_utt_0061,es ke diose u yaabilmajo'on ma tu ts'íiboltik mixba'al k'aas ti to'one ba'axe ku yáantiko'one láaj k'iin láaj k'iin láaj k'iin,spk_021,07_Eligio_Uicab_Tomojchi_14
spk_021_utt_0062,pero leti máako'obe komo paak'al ti'obe ma tu luk'ul tu tuukulo'obe le tomojchi'o mantats tu ya'aliko'ob tu ya'aliko'obe yaan oorae mina'an ku béeytali,spk_021,07_Eligio_Uicab_Tomojchi_15
spk_021_utt_0063,kux túun don eligio ba'ax u diferentes klasesil tomojchi  aaj bix u ya'alik  u jela'anil le tomojchi'obo u klasesil u klasesil tomojchi  aaj u klasesil sen ya'ab yaan oorae wa yaan a k'éek'en tolo kéen jóomp'u'ujuko'obe,spk_021,07_Eligio_Uicab_Tomojchi_16
spk_021_utt_0064,kéen jóomp'u'ujuk tu bino'ob ku ya'aliko'obe lelá ja'asaj óol ki'ob ja'asaj óol bix túun mu ja'asaj óol si le k'aasil ba'alo ya'abo'ob,spk_021,07_Eligio_Uicab_Tomojchi_17
spk_021_utt_0065,le demonioo ya'abo'ob u millonesil leti'e tu máane u kaxte máax ken u tentartej,spk_021,07_Eligio_Uicab_Tomojchi_18
spk_021_utt_0066,en kambio leti'obo ku yu'ubiko'ob le movimiento beyo si tak leti le día anikona le nukuch máako'obo,spk_021,07_Eligio_Uicab_Tomojchi_19
spk_021_utt_0067,tak kéen u yu'ubo'ob u péeksa'al luuch te jool pilao ku ya'alikobe le pixano'obo tu máano'ob kaxan ja bin,spk_021,07_Eligio_Uicab_Tomojchi_20
spk_021_utt_0068,tsaj u ya'alike tu péekso'ob ku yu'ubiko'obe táan bin p'o te yóok'ol bateyao táan bin p'o'i ku ya'aliko'obe leti le pixan ku preparartik u nook'o'obo,spk_021,07_Eligio_Uicab_Tomojchi_21
spk_021_utt_0069,pero ba'an leti'ob ma tu yiliko'ob lelo le k taata wáaj le k maama ma tu yiliko'ob pero tu ya'aliko'ob leti'obe chéen tu ya'aliko'obe ba'al ma jaaji,spk_021,07_Eligio_Uicab_Tomojchi_22
spk_021_utt_0070,ma jaaji tumen le almao wáaj le espiritú desde bin yiknal diose ma tu páajtal u yéemel weye ma tu páajtal u yéemel le yaan tolo,spk_021,07_Eligio_Uicab_Tomojchi_23
spk_021_utt_0071,ti jump'éel vida ma'alobe ma tu páajtal ka suunak sufrir ts'oka'an ku ya'alik ti eklesiasteke,spk_021,07_Eligio_Uicab_Tomojchi_24
spk_021_utt_0072,eklesiastes a'alike le libro je'elo de ke leti'obe le ku ya'ala'al ts'u bino'ob muknalo'ob pues leti'e mix u yojelo'obe wa tu p'at u naajilo'ob,spk_021,07_Eligio_Uicab_Tomojchi_25
spk_021_utt_0073,mix u yojelo'obe máax tu p'ato'ob le u taak'ino'obo ma u yojelo'obe máax ti jp'áatij ba'anten tumen ts'u kíimil pero ba'anten túune uti'al le bey tiempo yaan máax ts'u jo'opol u pa'atiko'ob,spk_021,07_Eligio_Uicab_Tomojchi_26
spk_021_utt_0074,tu pak'achta'al waaj wa tu cha'akal tamali'e tu ts'abal te mesao tu pa'ata'alo'ob bin pero si le yaan tolo ku ya'alik le santa bibliao ma tu páajtal u taalo'ob weye tumen ts'u luk'ulo'ob,spk_021,07_Eligio_Uicab_Tomojchi_27
spk_021_utt_0075,ts'u luk'ulo'ob pero ba'ale leti le gentea komo suuk ti'ob u tusikuba'obe bey u tusikuba'ob mantats'o chéen puro tuusil u suute mina'an mixba'al jaaj,spk_021,07_Eligio_Uicab_Tomojchi_28
spk_021_utt_0076,kux túun le úuchben maaya don eligio  úuchben maaya  ba'ax u tuukul a k'ajóol wáaj ba'ax u tuukulo'ob leti'ob,spk_021,07_Eligio_Uicab_Tomojchi_29
spk_021_utt_0077,pues le úuchben maaya'obo leti'obe tu tukultajo'obe nika'aj in wa'al teech bix tu tuklilo'ob leti de ke leti'obe máatik leti'obe le maayao a wojele'ex wáaj u kalendario'obe je'ela je'ela je'ela,spk_021,07_Eligio_Uicab_Tomojchi_30
spk_021_utt_0078,tu k'abo'ob u kalendario'obe leti'ob lela leti'ob lela leti le je'ela u kalendario'ob leti'ob ku ya'aliko'obe bix tu kaanjilo'ob pero si tu k'abo'ob ku kaambalo'ob ti ku kaambalo'obi,spk_021,07_Eligio_Uicab_Tomojchi_31
spk_021_utt_0079,le kéen u ya'alo'ob waba'axe leti'ob u yojelo'obe ba'ax añoil kéen úuchuk tumen tu yilik ti u kalendario'ob leti,spk_021,07_Eligio_Uicab_Tomojchi_32
spk_021_utt_0080,je'elo le úuchben maaya'obo según u ya'alik le kientifiko'ob beora yaan u ka'anal na'ato'obo de ke ti le dos mil dokea ya'ab ba'ax kun úuchul,spk_021,07_Eligio_Uicab_Tomojchi_33
spk_021_utt_0081,es ke leti'obe bey ila'abik tak ti le tuunicho'ob ts'íibta'ano'ob de grabarta'ano'obo tumen leti'obo tu p'at u almanake'ob pero ti tuunich,spk_021,07_Eligio_Uicab_Tomojchi_34
spk_021_utt_0082,le tuunicho ma tu k'astal ju'une ku k'astal leti le che'o ku la'abal pero ka grabarta'ab te tuunicho de ke dos mil dokee ya'ab ba'ax kun úuchul pero ma uti'al k ts'o'okoli,spk_021,07_Eligio_Uicab_Tomojchi_35
spk_021_utt_0083,ma uti'al k ts'o'okoli chéen uti'al u chumpajal leti le muk'yajo ma uti'al k ts'o'okoli es ke le yóok'ol kaaba ma kreertike'ex todavía ya'ab u bin u xu'ulul,spk_021,07_Eligio_Uicab_Tomojchi_36
spk_021_utt_0084,ya'ab u bin ya'ab ba'ax k'abéet yaan u yila'ale de ke ka páatak u taal u xuule ka páatak u taal chan biil,spk_021,07_Eligio_Uicab_Tomojchi_37
spk_021_utt_0085,páatak u taal chan biile u ch'a'e leti le máax tu yoksaj tu yóol leti u palabra u yuume u yuume leti le yuum biil,spk_021,07_Eligio_Uicab_Tomojchi_38
spk_021_utt_0086,yuum biil jaaj yuum biil in yuum ki leti'e chan biil,spk_021,07_Eligio_Uicab_Tomojchi_39
spk_021_utt_0087,kili'ich pixane leti'e ku ya'ala'al espíritu santo pero leti'e tu ya'alaje de ke ya'ab ba'ax kun úuchul yaan u yu'uba'al wi'ij,spk_021,07_Eligio_Uicab_Tomojchi_40
spk_021_utt_0088,yaan u yu'uba'al leti ku ya'ala'al le u tu'ile leti le pestilenkia ti u tu'il tu'ux ku yúuchul le guerra'obo tu'ux táan ba'ate'il ku kíinsikuba'obo,spk_021,07_Eligio_Uicab_Tomojchi_41
spk_021_utt_0089,yaan u yaantal wi'ij wi'ij je'elo beora ta wilike tu'ux ku búululo'ob beoraa mina'an ba'al jaantbil,spk_021,07_Eligio_Uicab_Tomojchi_42
spk_021_utt_0090,yaan u ko'ojtal tuláakal ba'ax le vidao u ko'ojtale a wojel wáaj ba'axten ku ko'ojtal tumen mina'an ti'obe weye bajux yaan u bo'otiko'ob yaan u bo'otiko'ob,spk_021,07_Eligio_Uicab_Tomojchi_43
spk_021_utt_0091,pero le maaya'obo leti'obe tu tuklajo'ob leti'obe de ke leti'obe tu tukulmajo'obe ma tun ch'éejelo'ob,spk_021,07_Eligio_Uicab_Tomojchi_44
spk_021_utt_0092,ma tu ch'éejelo'ob pero ch'éejo'ob leti'ob le jach leti'ob ahora to'one lelo xa'ak'pajo'on manito xa'ak'pajo'on le rasa xa'ak'pajij,spk_021,07_Eligio_Uicab_Tomojchi_45
spk_021_utt_0093,entonkes leti'obe tu tuklo'ob leti'obe ma tu kíimilo'ob pero jkíimo'ob,spk_021,07_Eligio_Uicab_Tomojchi_46
spk_021_utt_0094,jkíimo'obe es ke ka tu yu'ubo'ob u taal leti le ka'anal na'ato'ob le ku taalo'ob españa leti'obe tu diosinto'ob máako'ob saktako'ob mulix u jo'olo'ob jats'uts u parekero'ob,spk_021,07_Eligio_Uicab_Tomojchi_47
spk_021_utt_0095,leti'obe jela'an u yiliko'obe tumen leti'obe yaan u búuko'obe tak tu yook leti'obe chéen wi'it yaan ti'ob leti'obe le maaya'obo wi'it'o'ob,spk_021,07_Eligio_Uicab_Tomojchi_48
spk_021_utt_0096,wi'it'o'ob leti'ob chéen le jaaj u k'axmaj u ko'olele chéen u yiim u pixmaj yéetel beya le u yiimo'ob u pixmajo'ob,spk_021,07_Eligio_Uicab_Tomojchi_49
spk_021_utt_0097,leti'obe jach chéen le je'ela chéen le je'el u pixmajo'oba,spk_021,07_Eligio_Uicab_Tomojchi_50
spk_025_utt_0001,pues le tsikbal ken k meento' jump'éel tsikbal ucha'an bejla'e' nuka'aj k convertir bey jump'éel nojoch tsikbale' uti'al jump'éel ts'íib,spk_025,08_Teodoro_May_1
spk_025_utt_0002,entonces le tsikbal ken meento' walakjeak treinta y cinco añosiaka' yéetel in abuelo bino'on meyaj ti' jump'éel lugar,spk_025,08_Teodoro_May_2
spk_025_utt_0003,doce kilometros te' kajtalil u k'aaba Úuk'umo' entonces bino'on táan k máan ts'oon,spk_025,08_Teodoro_May_3
spk_025_utt_0004,ka ku ya'alik tene' eyaj xiib tin presentirtik jump'éel ba'ax ts'o'ok wáaj a wu'uyik le ruidoo' kin wa'alik ti'e' ts'o'ok in wu'uyik le ba'ala' ti' ku máan ma' náach te'ela' yaan jump'éel nojoch beekan ku taal te' yáan k'áaxo',spk_025,08_Teodoro_May_4
spk_025_utt_0005,pero le ba'ala' yaan u máan te' jáal le koolo' ko'ox ilej wa valienteeche' ko'ox ilej,spk_025,08_Teodoro_May_5
spk_025_utt_0006,kin wa'alik ti'e' pues ko'ox ilej yaan teen dieciséis jump'éel le cartucho kin ch'a'amaj yéetel jump'éel calibre dieciseiso' in láampara ma'alob ka jbino'on pues le ruido ku taalo',spk_025,08_Teodoro_May_6
spk_025_utt_0007,yáax ba'ax máane' u toojol jump'éel peek' ma' sáam lelo' ka taal jump'éel iik' k'a'amk'ach iik' ba'alo' u bin a wu'uyik u péeksik sojolo'ob le iik' te' yáanal k'áaxo',spk_025,08_Teodoro_May_7
spk_025_utt_0008,pues tia'ano'oni' ku ya'alike' ba'axe' ma' k náats'al te' jáal le beej tu'ux ku taal le ba'alo' tumen yaan u yiik'al jaaj u t'aan yaan u yiik'al,spk_025,08_Teodoro_May_8
spk_025_utt_0009,pues tia'ano'on beyo' ka t u'uye' tu taal u pa'axal jump'éel timbal ka wu'uyik u taal u paax le máako' le peek'o' ts'u adelantar u toojol ka wu'uyik u bin u toojol jáaw jáaw jáaw jáaw,spk_025,08_Teodoro_May_9
spk_025_utt_0010,ku ya'alike' lela' leti' le kulkaal k'iin ku ya'ala'alo' pues kin wa'alik ti'e pues bejla ken k k'ajóolt le ba'ax ku taala ma tin t'abik le láampara séebo  le ka t t'ab le lamparao tu bin jump'éel,spk_025,08_Teodoro_May_10
spk_025_utt_0011,bulto pero boox boox u traje le máak ku bino  ba'ax túun le máako ka wilik u bin beya bey yaanil jump'éel bey yaanil jump'éel ba'al  mina'an u pool,spk_025,08_Teodoro_May_11
spk_025_utt_0012,pero tu bin u traje beyo negro negro ma ka'anal u baakeli ka káaj k iliko,spk_025,08_Teodoro_May_12
spk_025_utt_0013,pero de repente tu reflejoil le lamparao k ilike de ke le ba'alo ka'anal ka'anal yaan kex  dos metros ka'analil le máak ku taalo,spk_025,08_Teodoro_May_13
spk_025_utt_0014,kin wa'alik ti  abuelo ts'oka'ano'on beya le ba'al ku taala lela gigante  ku ya'alike  pues ts'in wu'uyik de ke tu sajakkúunsiken ba'ax ken k meentej,spk_025,08_Teodoro_May_14
spk_025_utt_0015,pues ma ba'ax  ken k meenti ko'ox tu tséel le múul je'ela  ka jbino'on puro bin puro tu tséel le múulo pero u ch'a'amo'on jump'éel sajkil beyo  bey ka temblar ka wu'uyik ke'el u jats'ikech le iik'o,spk_025,08_Teodoro_May_15
spk_025_utt_0016,pues ma ch'a'ik sajkil ko'ox  jo'op k bin jo'op k bin beyo de repentee ka tíip jach ich chúumuk le kool beyo  komo ti ku máan le beekano pero ku bin ku bin le ka t il jump'éel reflejo beyo jump'éel  lus,spk_025,08_Teodoro_May_16
spk_025_utt_0017,tak u yáan le che'ob ka wilik sáasilo  ku ya'alike  pues lela leti le ba'al je'ela ba'an ken k meentej si ooritase le ba'ala tu bin  entonkes ka túun t ilaj beyo yaan jump'éel chan ba'alche ku bin,spk_025,08_Teodoro_May_17
spk_025_utt_0018,jump'éel mono ku  bin táanil ti pero táan u meen beya tinkiti tinkiti tinkiti ku bin u meentik le ruido ka  wu'uyik u paaxo le chan mono tu bin yóok'ot táanil ti,spk_025,08_Teodoro_May_18
spk_025_utt_0019,ku ya'alike  il a wil le ba'ax ku bino  táan in wilik  le láampara in t'abmaj teno mixba'al tu tséel le lus ku bisik le ba'al je'elo,spk_025,08_Teodoro_May_19
spk_025_utt_0020,ka wilik  u bin u yóok'osta'al jump'éel chan mono ka wilik beya jump'éel chichan tu bin u yóok'ot  tu bin u yóok'ot tu táane tu bin u yóok'ot tu táane yaan kex,spk_025,08_Teodoro_May_20
spk_025_utt_0021,dies minutos ka tu krusarto'ob  le ich le koolo tu'ux ku máan le u beelo pero tuláakal le ta wilik u bin jóok'ol ka jóok'o'ob  te k'áaxo,spk_025,08_Teodoro_May_21
spk_025_utt_0022,le peek'o ts'u avansar ta wu'uyik u toojol chéen manak le iik'o ta wu'uyik u bin  u bin u juum le iik'o yáan le k'áaxo pero entonkes le ka jts'o'ok bey ts'o'ok u báal le máak  te k'áaxo,spk_025,08_Teodoro_May_22
spk_025_utt_0023,le ka jsáasij ka jbino'on k ile le u rastro le máak tu'ux bino bey suunaja'an tu  paache,spk_025,08_Teodoro_May_23
spk_025_utt_0024,ma bey je'ex a wilik u bin jump'éel máak bey u rastro uti'al derecho u bino lela  ma suunaja'an aún bey binika leti'e suunaja'an u meentmaj u xaaw u yook beyo,spk_025,08_Teodoro_May_24
spk_025_utt_0025,yaan  beytak u táan beytak chowakila yaan kex veinte kentímetros wáaj maas ti u chowakil u  yooko pero al revés yaanil,spk_025,08_Teodoro_May_25
spk_025_utt_0026,entonkes le kin tsikbaltik teech beyo le ka jts'o'oke ka jsuunaj k óol bey ka jsuunaj  k óol bey ma bey ma sajako'ono,spk_025,08_Teodoro_May_26
spk_025_utt_0027,úuchik k ilik túun u rastro bey le máak je'elo entonkes  pero le máak ku ya'ala'al teech je'elo yaan jump'éel lus ku taasik túune je'ex in wa'alik  techo,spk_025,08_Teodoro_May_27
